308202;POS_TEXTP;7;1;;;;;;;;;;;tNormalmodul      : 2,62                                               ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;8;1;;;;;;;;;;;tZähnezahl        : 27/27                                              ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;9;1;;;;;;;;;;;tZahnbreite       : 25                                                 ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;10;1;;;;;;;;;;;tFertigungsumfang : Kplt. Bearbeitung inkl.Material                    ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;11;1;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;POS_TEXTP;12;1;;;;;;;;;;;tDokumentation    : Protokoll Verzahnung 100%                          ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;13;1;;;;;;;;;;;t                   Protokoll Paßmaße                                  ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;14;1;;;;;;;;;;;t                   Sichtkontrolle                                     ;;;;;;;;;;;;;;;012
308202;POS_TEXTP;15;1;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;POS_TEXTP;16;1;;;;;;;;;;;tWarennummer: 84 83 90 89                                              ;;;;;;;;;;;;;;;012
308202;FUSS_WERTE;1;;2490;;;;;;;;;;NETTOW;Nettowert;;;;;;;;;;;;;;012
308202;FUSS_WERTE;2;19;473,1;;;;;;;;;;MWST;zuzügl.% MWSt;%;;;;;;;;;;;;;012
308202;FUSS_WERTE;3;;2963,1;;;;;;;;;;AUFTRW;Auftragswert;;;;;;;;;;;;;;012
308202;FUSS_LIEFB;;;;;;;;;;;;;FCA Karlsruhe ZZ Drive Tech GmbH                            ;Lieferbedingung:;;;;;;;;;;;;;;012
308202;FUSS_VART;1;;;;;;;;;;;;Schenker Deutschland AG                                               ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;2;;;;;;;;;;;;Ludwig-Erhard-Str. 100                                                ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;3;;;;;;;;;;;;74564 Crailsheim                                                      ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;4;;;;;;;;;;;;Tel. 07951-306 380                                                    ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;5;;;;;;;;;;;;(Tel. 7951/3060; Fax 07951/306-149)                                   ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;6;;;;;;;;;;;;e-mail: crailsheim.kundenservice@dbschenker.com                       ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;7;;;;;;;;;;;;über 31,5 kg                                                          ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;9;;;;;;;;;;;;bis 30 kg DHL                                                         ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;10;;;;;;;;;;;;(Avisierung über das DHL-Abholportal an                               ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;11;;;;;;;;;;;;Voith Turbo GmbH & Co. KG, Ludwig-Erhard-Str. 20,                     ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;12;;;;;;;;;;;;74564 Crailsheim, Ansprechpartner bei VTCR:                           ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;13;;;;;;;;;;;;Herr Albert Ebert, Telefon 07951/321853)                              ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;14;;;;;;;;;;;;LINK: www.dhl.de/abholportal/Voith                                    ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_VART;15;;;;;;;;;;;;Standort: Crailsheim auswählen.                                       ;Versandart:;;;;;;;;;;;;;;012
308202;FUSS_ZAHLB;1;;;;;;;;;;;;10 Tage 2 % Skonto;Zahlungsbedingung:;;;;;;;;;;;;;;012
308202;FUSS_ZAHLB;2;;;;;;;;;;;;30 Tage netto;Zahlungsbedingung:;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;1;;;;;;;;;;;;tBitte beachten Sie: Es gilt die zum Zeitpunkt der Leistungs-          ;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;2;;;;;;;;;;;;t                    erbringung gültige Mehrwertsteuer.                ;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;3;;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;4;;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;5;;;;;;;;;;;;tMit freundlichen Grüßen                                               ;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;6;;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;7;;;;;;;;;;;;tZZ-DriveTech GmbH                                                     ;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;8;;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;9;;;;;;;;;;;;t;;;;;;;;;;;;;;;012
308202;FUSS_TEXTF;10;;;;;;;;;;;;ti.V. Peter Sohl                                                       ;;;;;;;;;;;;;;;012
